id,episode_id,index,text
Recap:Episode:Calypso_(Episode)_3,Episode:Calypso_(Episode),3,"Honey comes back to Calypso a third time.  Now her village has a little forest, but Calypso prompts her - is there anything else she can think of that a gnome might enjoy?  At the cafe, Indy serves tea to Coco and Chloe.  Bluey gives Indy her pay, and she runs over to Rusty (who is giving Polly a horsey ride) to pay rent.  On her way back, the Terriers offer her protection again - she still doesn't need it.  Then, she has an idea - maybe the Romans army would like some chips?  Yes, they would.  Bluey loads Indy up with a stack of pillows, representing sacks of chips."
Recap:Episode:Calypso_(Episode)_4,Episode:Calypso_(Episode),4,"Calypso is back sitting with Pretzel, who is now drumming his feet against the wall.  Honey comes back, to ask for a gnome again.  This time, her village is intricate, with fabric lawns, a lake, streets, houses, and people.  Chloe, Coco, and Rusty show up to ooh and aah.  Calypso allows her to go get a gnome to live in the village.  Meanwhile, the Terriers are getting bored.  They're considering becoming invading Romans."
Recap:Episode:Calypso_(Episode)_5,Episode:Calypso_(Episode),5,"Bluey finishes loading Indy up with a stack of six pillows.  Unable to see, she walks towards the village.  Honey gasps in horror.  Calypso calls for the Terriers, who form a shield wall between Indy and the village.  Indy bonks into their shields and stops.  The other kids cheer.  Indy hands over the chips."
Recap:Episode:Calypso_(Episode)_6,Episode:Calypso_(Episode),6,"Calypso sits back down.  Pretzel says Calypso can sit in his boat if she wants - he's picked up the stick, and is now pretending to fish.  The fish aren't biting yet, but when they do bite, Calypso knows a chip shop that's run out of fish..."
Recap:Episode:The_Doctor_0,Episode:The_Doctor,0,"Bluey (playing a secretary named Edna) and Bingo (playing a doctor) are playing “Doctors” with their friends, complete with lollipops for the patients and tea for the waiting room. Honey arrives at the surgery just as Chilli is leaving with a fixed up schnoz. ""Edna"" gives Honey a clipboard to fill out about her bumped knee (the most boring injury in the surgery) just as Lucky enters with a (toy) crocodile stuck on his face, and Bluey comments, “this is a real pickle”. Dr Bingo tells Bluey to hold her appointments as she’ll have it “fixed in a jiffy”."
Recap:Episode:The_Doctor_1,Episode:The_Doctor,1,"After the crocodile extraction Honey is sure she’ll be seen next but a myriad of “real pickle” emergencies come in: Snickers got stuck in a (pretend) cactus and a crocodile, Indy lost her arms hanging out the washing (actually hiding in her vest) and Coco was bitten by seven scorpions (wearing a big foam finger)! However, even these patients get pushed to the back of the queue when Rusty arrives with a REAL ""pickle"": he’s eaten a hippopotamus and now he’s burping up baby hippos (although they're just toys)."
Recap:Episode:The_Doctor_2,Episode:The_Doctor,2,"Honey thinks she’ll never get in to see the doctor, but Bluey tells her that at least she always makes her laugh. To demonstrate, Honey performs her body wag / tail stays still trick. Everyone in the waiting room is giggling when a haggard looking Dr Bingo comes out to exclaim that Honey is in the biggest ""pickle"" she’s ever seen."
Recap:Episode:The_Doctor_3,Episode:The_Doctor,3,"Honey finally gets to see the doctor with the assurance that she’ll be fixed “in a jiffy!”, but Bandit is still waiting, wrapped in toilet paper bandages and snakes."
Recap:Episode:The_Claw_0,Episode:The_Claw,0,"The Heelers are out to dinner and Bingo gets a coin for the “claw thing” machine, which results in winning nothing but disappointment."
Recap:Episode:The_Claw_1,Episode:The_Claw,1,"Bluey sulks, but at home Chilli tells them to collect their toys, and she pretends to be the claw machine. However, even after winning a prize, Bluey is not happy, saying it's not the same."
Recap:Episode:The_Claw_2,Episode:The_Claw,2,"Bandit steps in to show them how it’s done. After he fires up the claw machine music he tells Bluey to do a job and get some real coins to play. Chilli gives them 20c for making the bed, but they don't do it properly."
Recap:Episode:The_Claw_3,Episode:The_Claw,3,"The girls return to activate the ""magic claw"" and it grabs Bingo’s toy dolphin 'Grey Dancer' but then drops it whilst bleeping, “YOU LOSE”.
Bandit, still pretending to be the machine, tells them to insert more money, which Bluey quickly correlates with doing more jobs. The girls run off to clean and Bandit congratulates himself on such an excellent plan - teaching the kids a lesson AND making them clean the house, to which Chilli promptly replies that NEITHER of those things are happening (because they haven't learned anything, and Bluey is dusting incompetently, while Bingo is overwatering a plant)."
Recap:Episode:The_Claw_4,Episode:The_Claw,4,"After another miss, the ""magic claw"" retrieves two prizes and the girls want to play again. Chilli suggests a different game (not wanting her daughters to do more chores badly), but ""Magic Claw"" has a bonus prize: a block stating that the holder will get bottomless ice cream."
Recap:Episode:The_Claw_5,Episode:The_Claw,5,"Bluey convinces Bingo to give up ‘Grey Dancer’ in exchange for another coin, promising she’ll win him back. However, Bandit pretends to shut down, claiming he is too weak to lift the prize up."
Recap:Episode:The_Claw_6,Episode:The_Claw,6,Bandit tries to get the girls to repeat what they’ve learned (chores = dollarbucks? Life isn’t fair?) which results in Bluey tickling him to get their toys back and she also steals the prize block for the ice cream. Bandit gets up to chase them but runs into the coffee table and collapses.
Recap:Episode:The_Claw_7,Episode:The_Claw,7,"After dinner that night when the sisters are eating their ice cream, Chilli pointedly steers the conversation back to Bandit's “did anyone learn a lesson today” question. Bluey and Bingo both reply, “nope”, but Bandit responds (despite his bandaged leg and exhausted expression) that “These kids are awesome”"
Recap:Episode:Markets_0,Episode:Markets,0,"Bluey excitedly wakes up to see five dollarbucks from the Tooth Fairy, celebrating with a little floss. Chilli suggests she can spend the money at the markets - there, she is joined by Bingo and Bandit, and soon Bluey's school friend Indy. They first encounter a stall selling bubble wands which have the ability to create the biggest bubbles one has ever seen!"
Recap:Episode:Markets_1,Episode:Markets,1,"But soon, they find themselves at a stand owned by a rancher who has two ponies. Bluey and Indy are in awe, but Bluey is soon conflicted when the rancher tells her she can only have one at a time (five dollars is only enough for one rider). While Indy is okay with it, Bluey decides to have a refund, as she wants Indy to ride Buttermilk. However, Buttermilk shoots a lot of poo off her back, causing the girls to run away screaming."
Recap:Episode:Markets_2,Episode:Markets,2,"Meanwhile, Bandit and Bingo has found themselves in front of a German sausage stall, but Indy can't have the sauce, nor barbeque, nor mustard. But could they instead have poffertjes? Nope, as Indy can't eat wheat, sugar, gluten or dairy. Bluey instead picks up a toffee apple, which has sugar, so Indy can't eat it. And Bluey isn't connecting well with her snack, so it's a lose-lose situation."
Recap:Episode:Markets_3,Episode:Markets,3,"A busker is playing songs for all, and Bluey wants to get a song, but she's all out of dollarbucks. Bandit tells her that when one spends money, it's gone; Indy tells her that ""what goes around, comes around"" - Indy's Mum. Bluey, tearing up, isn't sure what it means as we're treated to what the phrase means:"
Recap:Episode:Markets_4,Episode:Markets,4,"The dollarbuck, having been spent on Cornelius' stand, gives the dollarbuck to Winton, who gives it to Gruber's Dad's stand. He gives the dollarbuck to his son, who gives it to Juniper's Mum. Her daughter buys a bag of carrots with the dollarbuck, and Daisy gets it as change. Daisy then buys a cake off Indy's mum's cake stand (she's been dancing to a new song from the busker), proving the phrase ""what goes around, comes around"" is indeed right. Bluey pops the dollarbuck into the busker's guitar case, prompting a new song and everyone to start flossing in celebration!"
Recap:Episode:Markets_5,Episode:Markets,5,"As the Heelers return from the markets, Bluey, taking a bite off her apple, loses another tooth."
Recap:Episode:Blue_Mountains_0,Episode:Blue_Mountains,0,"Bluey, Bingo and Chilli are outside playing a game of hand puppets. Bluey (little sister) tells Chilli (big sister) that she is no fun as Big Sister claims they need to find somewhere safe and warm to sleep. Bingo (little fairy) says she can lead them into the perfect spot with the softest, warmest beds in the world, in the Blue Mountains (the sleeping form of Bandit)."
Recap:Episode:Blue_Mountains_1,Episode:Blue_Mountains,1,"As they embark up the blue mountains (and see a spectacular view of the real Blue Mountains, complete with the three sisters), Big Sister frets about the danger. Once they slide down a hill though, her frown turns to a smile as she embraces the adventure."
